timestamp,event_type,side,price,quantity_change
1767731725684265,orderbook_update,yes,75,-24
1767731725685340,orderbook_update,no,21,-42
1767731725685341,orderbook_update,yes,74,26
1767731725686862,orderbook_update,no,22,35
1767731725868040,orderbook_update,no,3,5000
1767731725922807,orderbook_update,no,4,500
1767731725923226,orderbook_update,no,4,400
1767731725925565,orderbook_update,no,4,1000
1767731725926793,orderbook_update,no,4,2000
1767731725929534,orderbook_update,no,4,1000
1767731726805155,orderbook_update,yes,65,-1000
1767731726848556,orderbook_update,yes,2,1000
1767731727032568,orderbook_update,no,1,-35
1767731727032568,orderbook_update,no,5,35
1767731727110465,orderbook_update,yes,2,-1000
1767731727123993,orderbook_update,yes,72,-100
1767731727123993,orderbook_update,yes,74,100
1767731727160723,orderbook_update,yes,65,1000
1767731727180560,orderbook_update,yes,73,-200
1767731727187909,orderbook_update,no,24,-100
1767731727187909,orderbook_update,no,22,100
1767731727222995,orderbook_update,yes,72,200
1767731727230880,orderbook_update,no,24,-200
1767731727236803,orderbook_update,no,24,-200
1767731727286160,orderbook_update,no,22,200
1767731727287904,orderbook_update,no,23,200
1767731727625387,orderbook_update,yes,70,5
1767731727849468,orderbook_update,no,23,-200
1767731727849485,orderbook_update,yes,65,-1000
1767731727850488,orderbook_update,yes,72,-200
1767731727850619,orderbook_update,no,4,-1000
1767731727851289,orderbook_update,no,23,-200
1767731727852764,orderbook_update,no,4,-2000
1767731727898238,orderbook_update,yes,76,200
1767731727899148,orderbook_update,yes,66,1000
1767731727900535,orderbook_update,no,3,1000
1767731727902782,orderbook_update,no,21,200
1767731727958326,orderbook_update,no,22,200
1767731728114800,orderbook_update,yes,69,-30
1767731728116349,orderbook_update,no,18,-30
1767731728129644,orderbook_update,yes,70,30
1767731728131203,orderbook_update,no,17,30
1767731728150226,orderbook_update,yes,75,-35
1767731728150226,orderbook_update,yes,77,35
1767731728177879,orderbook_update,yes,66,-400
1767731728231062,orderbook_update,yes,71,400
1767731728340739,orderbook_update,yes,67,-20
1767731728351813,orderbook_update,yes,72,20
1767731730000000,trade,no,77,-15
1767731730326658,orderbook_update,yes,77,-15
1767731730543499,orderbook_update,yes,77,-20
1767731730591991,orderbook_update,yes,76,-200
1767731730642638,orderbook_update,yes,75,200
1767731731034460,orderbook_update,no,22,-35
1767731731036167,orderbook_update,no,21,67
1767731731314740,orderbook_update,yes,70,-30
1767731731316245,orderbook_update,no,17,-30
1767731731328415,orderbook_update,yes,71,30
1767731731329633,orderbook_update,no,16,30
1767731731371152,orderbook_update,yes,71,-400
1767731731418438,orderbook_update,yes,66,400
1767731731476758,orderbook_update,yes,67,20
1767731731490218,orderbook_update,yes,72,-20
1767731732421349,orderbook_update,yes,76,35
1767731732479613,orderbook_update,yes,75,-200
1767731732534959,orderbook_update,yes,76,200
1767731732743839,orderbook_update,yes,70,5
1767731733000000,trade,no,77,-1
1767731733774539,orderbook_update,yes,76,-35
1767731733774539,orderbook_update,yes,77,35
1767731733973747,orderbook_update,yes,77,-1
1767731734119156,orderbook_update,yes,71,-30
1767731734119963,orderbook_update,no,16,-30
1767731734133701,orderbook_update,yes,72,30
1767731734134577,orderbook_update,no,15,30
1767731734200750,orderbook_update,no,2,15000
1767731734304022,orderbook_update,yes,77,-34
1767731734363544,orderbook_update,yes,76,-200
1767731734463673,orderbook_update,yes,75,200
1767731735106242,orderbook_update,yes,72,-30
1767731735107023,orderbook_update,no,15,-30
1767731735120311,orderbook_update,yes,71,30
1767731735121815,orderbook_update,no,16,30
1767731735154123,orderbook_update,no,2,-15000
1767731735187027,orderbook_update,no,5,-35
1767731735187027,orderbook_update,no,15,35
1767731735237223,orderbook_update,no,2,15000
1767731736083455,orderbook_update,no,15,-35
1767731736083455,orderbook_update,no,5,35
1767731736138587,orderbook_update,no,2,-15000
1767731736390856,orderbook_update,yes,76,35
1767731736440401,orderbook_update,yes,75,-200
1767731736482436,orderbook_update,yes,76,200
1767731736973501,orderbook_update,yes,76,-35
1767731736973501,orderbook_update,yes,77,35
1767731738000000,trade,yes,78,-3
1767731738014127,orderbook_update,yes,75,18
1767731738014241,orderbook_update,yes,74,-26
1767731738133280,orderbook_update,no,22,-3
1767731738245933,orderbook_update,yes,74,-100
1767731738246739,orderbook_update,no,22,-97
1767731738303936,orderbook_update,yes,76,-200
1767731738350826,orderbook_update,yes,73,200
1767731738503780,orderbook_update,no,3,-1000
1767731738504321,orderbook_update,no,4,2000
1767731738507345,orderbook_update,no,2,15000
1767731738544907,orderbook_update,yes,77,-35
1767731738544907,orderbook_update,yes,74,35
1767731738547436,orderbook_update,no,4,1000
1767731738596595,orderbook_update,yes,73,-200
1767731738639140,orderbook_update,yes,75,200
1767731738678536,orderbook_update,no,23,100
1767731738678815,orderbook_update,yes,73,100
1767731738730851,orderbook_update,no,22,-200
1767731738731158,orderbook_update,no,21,-200
1767731738779305,orderbook_update,no,23,200
1767731738780956,orderbook_update,no,23,200
1767731739078595,orderbook_update,yes,71,-30
1767731739079463,orderbook_update,no,16,-30
1767731739090878,orderbook_update,yes,70,30
1767731739091668,orderbook_update,no,17,30
1767731739133441,orderbook_update,yes,66,-400
1767731739141294,orderbook_update,no,2,-15000
1767731739186911,orderbook_update,yes,70,400
1767731739235560,orderbook_update,yes,71,20
1767731739237964,orderbook_update,yes,67,-20
1767731739298778,orderbook_update,yes,75,-200
1767731739299572,orderbook_update,no,2,15000
1767731739300110,orderbook_update,no,22,-200
1767731739300396,orderbook_update,yes,66,-1000
1767731739300420,orderbook_update,yes,70,-400
1767731739300899,orderbook_update,no,23,-200
1767731739348530,orderbook_update,yes,74,200
1767731739349240,orderbook_update,yes,65,1000
1767731739349767,orderbook_update,yes,66,400
1767731739350918,orderbook_update,no,24,200
1767731739351915,orderbook_update,no,24,200
1767731739410311,orderbook_update,yes,67,20
1767731739410547,orderbook_update,yes,71,-20
1767731739455751,orderbook_update,no,24,1
1767731739584193,orderbook_update,yes,74,-35
1767731739584193,orderbook_update,yes,75,35
1767731740622128,orderbook_update,yes,60,-10
1767731740622128,orderbook_update,yes,63,25
1767731741000000,trade,yes,76,-1
1767731741079606,orderbook_update,yes,66,-400
1767731741124914,orderbook_update,yes,70,400
1767731741201773,orderbook_update,no,2,-15000
1767731741203544,orderbook_update,no,24,-200
1767731741203633,orderbook_update,no,4,-2000
1767731741203802,orderbook_update,yes,74,-200
1767731741204447,orderbook_update,yes,65,-1000
1767731741204746,orderbook_update,yes,70,-400
1767731741206473,orderbook_update,no,24,-200
1767731741210059,orderbook_update,yes,73,-100
1767731741210059,orderbook_update,yes,74,100
1767731741211923,orderbook_update,no,23,-100
1767731741211923,orderbook_update,no,22,100
1767731741226256,orderbook_update,yes,67,-20
1767731741229820,orderbook_update,yes,71,20
1767731741254398,orderbook_update,no,22,200
1767731741256587,orderbook_update,yes,75,200
1767731741258056,orderbook_update,no,23,200
1767731741258093,orderbook_update,yes,66,1000
1767731741258511,orderbook_update,yes,71,400
1767731741260330,orderbook_update,no,3,2000
1767731741272423,orderbook_update,yes,71,-20
1767731741322673,orderbook_update,yes,67,20
1767731741363052,orderbook_update,yes,67,-20
1767731741367723,orderbook_update,yes,72,20
1767731741468629,orderbook_update,no,4,-1000
1767731741470359,orderbook_update,no,3,-2000
1767731741470449,orderbook_update,no,23,-200
1767731741471024,orderbook_update,no,23,-200
1767731741471455,orderbook_update,yes,75,-200
1767731741517487,orderbook_update,no,22,200
1767731741517598,orderbook_update,no,24,-1
1767731741517598,orderbook_update,yes,76,199
1767731741518179,orderbook_update,no,3,1000
1767731741519180,orderbook_update,no,21,200
1767731741849593,orderbook_update,yes,75,-35
1767731741849593,orderbook_update,yes,77,35
1767731742000000,trade,yes,78,-1
1767731742059717,orderbook_update,no,22,-1
1767731742114693,orderbook_update,no,22,-99
1767731742116735,orderbook_update,yes,74,-100
1767731742156422,orderbook_update,yes,70,-30
1767731742157855,orderbook_update,no,17,-30
1767731742168326,orderbook_update,yes,76,-199
1767731742168916,orderbook_update,yes,71,30
1767731742169999,orderbook_update,no,16,30
1767731742210980,orderbook_update,yes,71,-400
1767731742220736,orderbook_update,yes,72,-20
1767731742251918,orderbook_update,yes,66,400
1767731742268311,orderbook_update,yes,74,200
1767731742277049,orderbook_update,yes,71,20
1767731742314171,orderbook_update,yes,74,-200
1767731742322002,orderbook_update,yes,67,20
1767731742322665,orderbook_update,yes,66,-400
1767731742323827,orderbook_update,yes,71,-20
1767731742363945,orderbook_update,yes,72,400
1767731742364181,orderbook_update,yes,73,200
1767731742409095,orderbook_update,yes,67,-20
1767731742409489,orderbook_update,yes,72,-400
1767731742462443,orderbook_update,yes,66,400
1767731742466467,orderbook_update,yes,71,20
1767731742466522,orderbook_update,no,21,100
1767731742469284,orderbook_update,yes,73,20
1767731742469299,orderbook_update,yes,75,100
1767731742505797,orderbook_update,yes,71,-20
1767731742511386,orderbook_update,yes,66,-400
1767731742513437,orderbook_update,yes,67,20
1767731742518387,orderbook_update,yes,73,-200
1767731742524448,orderbook_update,yes,73,-20
1767731742559127,orderbook_update,yes,66,400
1767731742559715,orderbook_update,yes,76,200
1767731742756687,orderbook_update,yes,76,-200
1767731742757828,orderbook_update,no,22,-200
1767731742811229,orderbook_update,yes,77,200
1767731742817353,orderbook_update,yes,75,-100
1767731742817353,orderbook_update,yes,76,100
1767731742876423,orderbook_update,no,21,-100
1767731742876423,orderbook_update,no,20,100
1767731742931921,orderbook_update,yes,77,-200
1767731742932371,orderbook_update,no,21,-200
1767731742932438,orderbook_update,no,22,-200
1767731742934645,orderbook_update,no,3,-1000
1767731742982401,orderbook_update,no,17,200
1767731742984151,orderbook_update,yes,78,200
1767731742985205,orderbook_update,yes,66,-400
1767731742985212,orderbook_update,no,18,200
1767731742985272,orderbook_update,no,18,200
1767731743000000,trade,no,78,-1
1767731743000000,trade,no,78,-1
1767731743000000,trade,no,78,-2
1767731743014813,orderbook_update,yes,76,-100
1767731743014813,orderbook_update,yes,77,100
1767731743016111,orderbook_update,no,20,-100
1767731743016111,orderbook_update,no,19,100
1767731743032896,orderbook_update,yes,76,400
1767731743074778,orderbook_update,yes,76,-400
1767731743086341,orderbook_update,yes,67,-20
1767731743086390,orderbook_update,no,20,68
1767731743088783,orderbook_update,no,21,-67
1767731743111364,orderbook_update,yes,71,-30
1767731743112835,orderbook_update,no,16,-30
1767731743128490,orderbook_update,yes,72,30
1767731743129379,orderbook_update,no,15,30
1767731743129457,orderbook_update,yes,78,-1
1767731743166462,orderbook_update,no,18,-200
1767731743167789,orderbook_update,no,17,-200
1767731743168677,orderbook_update,no,18,-200
1767731743179425,orderbook_update,yes,66,400
1767731743216772,orderbook_update,no,17,200
1767731743218139,orderbook_update,no,17,200
1767731743218284,orderbook_update,no,16,200
1767731743221410,orderbook_update,yes,67,20
1767731743334480,orderbook_update,yes,76,19
1767731743337433,orderbook_update,yes,75,-18
1767731743470628,orderbook_update,yes,78,-1
1767731743529808,orderbook_update,yes,77,-35
1767731743529808,orderbook_update,yes,78,35
1767731743730287,orderbook_update,yes,78,-2
1767731744152992,orderbook_update,yes,72,-30
1767731744153711,orderbook_update,no,15,-30
1767731744169802,orderbook_update,yes,74,30
1767731744171198,orderbook_update,no,13,30
1767731744241607,orderbook_update,no,17,-200
1767731744242866,orderbook_update,no,16,-200
1767731744247427,orderbook_update,no,17,-200
1767731744296442,orderbook_update,no,15,200
1767731744297468,orderbook_update,no,15,200
1767731744298205,orderbook_update,no,14,200
1767731744865373,orderbook_update,no,5,-35
1767731744865373,orderbook_update,no,13,35
1767731744915624,orderbook_update,no,4,-400
1767731744967400,orderbook_update,no,14,400
1767731746406914,orderbook_update,no,14,-200
1767731746407496,orderbook_update,no,15,-200
1767731746408349,orderbook_update,no,15,-200
1767731746457190,orderbook_update,no,19,200
1767731746457857,orderbook_update,no,19,200
1767731746458325,orderbook_update,no,18,200
1767731747036030,orderbook_update,no,13,-35
1767731747036030,orderbook_update,no,5,35
1767731747086739,orderbook_update,no,14,-400
1767731747129465,orderbook_update,no,4,400
1767731747184663,orderbook_update,no,19,71
1767731747193221,orderbook_update,no,20,-68
1767731747232087,orderbook_update,no,3,-5000
1767731747283281,orderbook_update,no,4,-500
1767731747283662,orderbook_update,no,4,-1000
1767731747284249,orderbook_update,no,4,-400
1767731747316410,orderbook_update,no,21,1
1767731748143063,orderbook_update,no,5,-35
1767731748143063,orderbook_update,no,1,35
1767731749000000,trade,no,78,-2
1767731749098235,orderbook_update,yes,74,-30
1767731749099782,orderbook_update,no,13,-30
1767731749115446,orderbook_update,yes,75,30
1767731749117124,orderbook_update,no,12,30
1767731749169903,orderbook_update,no,2,15000
1767731749580985,orderbook_update,no,19,-200
1767731749582118,orderbook_update,no,18,-200
1767731749583008,orderbook_update,no,19,-200
1767731749633592,orderbook_update,no,13,200
1767731749634127,orderbook_update,no,14,200
1767731749634138,orderbook_update,no,14,200
1767731749702266,orderbook_update,yes,78,-2
1767731750000000,trade,no,78,-15
1767731750031087,orderbook_update,yes,78,-15
1767731750107855,orderbook_update,yes,75,-30
1767731750108908,orderbook_update,no,12,-30
1767731750132445,orderbook_update,yes,74,30
1767731750133734,orderbook_update,no,13,30
1767731750165864,orderbook_update,no,14,-200
1767731750167302,orderbook_update,no,14,-200
1767731750169321,orderbook_update,no,13,-200
1767731750169709,orderbook_update,no,2,-15000
1767731750181638,orderbook_update,no,1,-35
1767731750181638,orderbook_update,no,12,35
1767731750222313,orderbook_update,no,19,200
1767731750225061,orderbook_update,no,18,200
1767731750235050,orderbook_update,no,2,15000
1767731750243439,orderbook_update,yes,78,-179
1767731750278691,orderbook_update,no,18,-200
1767731750279150,orderbook_update,yes,67,20
1767731750279890,orderbook_update,yes,67,-20
1767731750295625,orderbook_update,yes,76,200
1767731750332414,orderbook_update,no,20,200
1767731750332530,orderbook_update,no,20,200
1767731750409015,orderbook_update,no,19,-100
1767731750409015,orderbook_update,no,20,100
1767731750412763,orderbook_update,yes,77,-100
1767731750412763,orderbook_update,yes,75,100
1767731750464249,orderbook_update,no,19,-200
1767731750465023,orderbook_update,no,20,-200
1767731750512794,orderbook_update,no,21,-1
1767731750518689,orderbook_update,no,21,200
1767731750522038,orderbook_update,no,21,200
1767731751147655,orderbook_update,yes,74,-30
1767731751148714,orderbook_update,no,13,-30
1767731751164658,orderbook_update,yes,73,30
1767731751165456,orderbook_update,no,14,30
1767731751818585,orderbook_update,yes,78,-35
1767731751818585,orderbook_update,yes,77,35
1767731751821396,orderbook_update,no,12,-35
1767731751821396,orderbook_update,no,3,35
1767731752325806,orderbook_update,yes,76,-200
1767731752347941,orderbook_update,yes,75,-100
1767731752347941,orderbook_update,yes,77,100
1767731752375007,orderbook_update,yes,77,200
1767731752415431,orderbook_update,no,20,-100
1767731752415431,orderbook_update,no,19,100
1767731752466434,orderbook_update,no,21,-200
1767731752489876,orderbook_update,yes,77,-35
1767731752489876,orderbook_update,yes,78,35
1767731752512610,orderbook_update,yes,77,19
1767731752513503,orderbook_update,yes,76,-19
1767731752523060,orderbook_update,no,21,-200
1767731752569447,orderbook_update,no,20,200
1767731752569810,orderbook_update,no,19,200
1767731754000000,trade,yes,79,-3
1767731754463872,orderbook_update,yes,65,-5000
1767731754515746,orderbook_update,yes,66,-1000
1767731754517645,orderbook_update,yes,66,-500
1767731754520040,orderbook_update,yes,66,-400
1767731754562595,orderbook_update,yes,51,400
1767731754566012,orderbook_update,yes,2,1000
1767731754572363,orderbook_update,yes,56,20
1767731754583280,orderbook_update,no,19,-100
1767731754583280,orderbook_update,no,20,100
1767731754614057,orderbook_update,yes,68,5000
1767731754619873,orderbook_update,yes,2,500
1767731754624483,orderbook_update,no,19,-200
1767731754627032,orderbook_update,yes,67,-20
1767731754651127,orderbook_update,no,21,-3
1767731754663497,orderbook_update,yes,56,-20
1767731754665903,orderbook_update,yes,51,-400
1767731754665903,orderbook_update,yes,2,-1000
1767731754673695,orderbook_update,yes,2,-500
1767731754680735,orderbook_update,no,20,-200
1767731754717327,orderbook_update,yes,68,1000
1767731754720736,orderbook_update,yes,69,20
1767731754726754,orderbook_update,no,21,200
1767731754778494,orderbook_update,yes,69,500
1767731754781911,orderbook_update,yes,69,400
1767731754788211,orderbook_update,no,21,200
1767731755000000,trade,no,78,-1
1767731755610718,orderbook_update,yes,78,-1
1767731755928285,orderbook_update,yes,78,-34
1767731757462092,orderbook_update,yes,77,-200
1767731757496160,orderbook_update,yes,77,-100
1767731757496160,orderbook_update,yes,75,100
1767731757511246,orderbook_update,yes,75,200
1767731757554250,orderbook_update,yes,75,-200
1767731757602691,orderbook_update,yes,76,200
1767731758152528,orderbook_update,yes,78,35
1767731758519305,orderbook_update,yes,68,-1000
1767731758552007,orderbook_update,yes,78,-35
1767731758552007,orderbook_update,yes,77,35
1767731758567167,orderbook_update,yes,2,1000
1767731758928671,orderbook_update,yes,2,-1000
1767731758987314,orderbook_update,yes,68,1000
1767731762297415,orderbook_update,yes,68,-1000
1767731762298482,orderbook_update,yes,76,-200
1767731762340287,orderbook_update,yes,2,1000
1767731762341021,orderbook_update,yes,75,200
1767731763022538,orderbook_update,yes,77,-35
1767731763022538,orderbook_update,yes,76,35
1767731764000000,trade,yes,79,-23
1767731764506326,orderbook_update,no,21,-23
1767731764564891,orderbook_update,yes,75,-200
1767731764668865,orderbook_update,yes,76,200
1767731764898772,orderbook_update,yes,76,-35
1767731764898772,orderbook_update,yes,77,35
1767731765415204,orderbook_update,yes,2,-1000
1767731765464237,orderbook_update,yes,68,1000
1767731766000000,trade,yes,79,-2
1767731766124799,orderbook_update,no,21,-2
1767731767271585,orderbook_update,no,19,-71
1767731767272905,orderbook_update,no,18,73
1767731767323667,orderbook_update,no,18,400
1767731767994553,orderbook_update,yes,76,-200
1767731767996325,orderbook_update,no,18,-400
1767731768000000,trade,yes,80,-1
1767731768035440,orderbook_update,yes,77,200
1767731768088479,orderbook_update,yes,75,-100
1767731768088479,orderbook_update,yes,77,100
1767731768089328,orderbook_update,no,20,-100
1767731768089328,orderbook_update,no,19,100
1767731768115277,orderbook_update,yes,73,-30
1767731768116113,orderbook_update,no,14,-30
1767731768118480,orderbook_update,yes,68,-1000
1767731768127946,orderbook_update,yes,74,30
1767731768129283,orderbook_update,no,13,30
1767731768136315,orderbook_update,no,21,-175
1767731768172374,orderbook_update,no,2,-15000
1767731768174819,orderbook_update,yes,69,1000
1767731768193075,orderbook_update,no,21,-200
1767731768222666,orderbook_update,no,2,15000
1767731768244763,orderbook_update,no,20,200
1767731768245642,orderbook_update,no,19,200
1767731768248327,orderbook_update,yes,69,-20
1767731768255777,orderbook_update,yes,77,-200
1767731768326421,orderbook_update,yes,77,-35
1767731768326421,orderbook_update,yes,78,35
1767731768341693,orderbook_update,yes,70,20
1767731768349150,orderbook_update,no,20,-1
1767731768359138,orderbook_update,yes,78,200
1767731768415062,orderbook_update,yes,69,-400
1767731768456717,orderbook_update,yes,71,400
1767731768503575,orderbook_update,yes,70,-20
1767731768559120,orderbook_update,yes,72,20
1767731768642073,orderbook_update,yes,71,-400
1767731768690824,orderbook_update,yes,69,400
1767731768692624,orderbook_update,yes,70,20
1767731768742718,orderbook_update,yes,69,-400
1767731768746149,orderbook_update,yes,72,-20
1767731768793041,orderbook_update,yes,71,400
1767731768907888,orderbook_update,yes,70,-20
1767731768957913,orderbook_update,yes,71,-400
1767731769010047,orderbook_update,yes,69,400
1767731769041920,orderbook_update,yes,70,20
1767731769091949,orderbook_update,yes,69,-400
1767731769134760,orderbook_update,yes,74,-30
1767731769135838,orderbook_update,no,13,-30
1767731769141659,orderbook_update,yes,71,400
1767731769148198,orderbook_update,yes,75,30
1767731769149495,orderbook_update,no,12,30
1767731769190668,orderbook_update,yes,72,20
1767731769191661,orderbook_update,yes,70,-20
1767731769193979,orderbook_update,no,2,-15000
1767731769243681,orderbook_update,yes,71,-400
1767731769246236,orderbook_update,no,2,15000
1767731769272267,orderbook_update,yes,78,-35
1767731769272267,orderbook_update,yes,79,35
1767731769277071,orderbook_update,no,3,-35
1767731769277071,orderbook_update,no,13,35
1767731769287591,orderbook_update,yes,69,400
1767731769344733,orderbook_update,yes,72,-20
1767731769348382,orderbook_update,yes,70,20
1767731769398158,orderbook_update,yes,69,-400
1767731769438597,orderbook_update,yes,71,400
1767731769521663,orderbook_update,no,20,-200
1767731769522749,orderbook_update,yes,78,-200
1767731769524178,orderbook_update,no,20,-199
1767731769543470,orderbook_update,yes,70,-20
1767731769559717,orderbook_update,yes,72,20
1767731769574871,orderbook_update,no,19,200
1767731769584323,orderbook_update,no,19,-100
1767731769584323,orderbook_update,no,17,100
1767731769591331,orderbook_update,yes,77,-100
1767731769591331,orderbook_update,yes,79,100
1767731769591722,orderbook_update,yes,71,-400
1767731769619934,orderbook_update,yes,77,-19
1767731769621534,orderbook_update,yes,78,18
1767731769628651,orderbook_update,yes,79,200
1767731769630956,orderbook_update,no,18,200
1767731769632592,orderbook_update,yes,69,400
1767731769699541,orderbook_update,yes,72,-20
1767731769705718,orderbook_update,yes,79,-200
1767731769706136,orderbook_update,no,19,-200
1767731769706373,orderbook_update,no,2,-15000
1767731769707425,orderbook_update,no,19,-200
1767731769708538,orderbook_update,yes,70,20
1767731769755722,orderbook_update,no,17,200
1767731769758700,orderbook_update,yes,80,200
1767731769760168,orderbook_update,no,18,200
1767731769818929,orderbook_update,yes,70,-20
1767731769822856,orderbook_update,yes,69,-400
1767731769846517,orderbook_update,yes,70,20
1767731769870304,orderbook_update,yes,71,400
1767731769922771,orderbook_update,yes,70,-20
1767731770026430,orderbook_update,yes,71,-400
1767731770123004,orderbook_update,yes,75,-30
1767731770123872,orderbook_update,no,12,-30
1767731770127944,orderbook_update,yes,69,400
1767731770135810,orderbook_update,yes,77,30
1767731770136773,orderbook_update,no,10,30
1767731770190835,orderbook_update,yes,70,20
1767731770196610,orderbook_update,no,2,15000
1767731770247371,orderbook_update,yes,69,-400
1767731770352240,orderbook_update,yes,78,-18
1767731770352398,orderbook_update,yes,71,400
1767731770353547,orderbook_update,no,18,-73
1767731770353575,orderbook_update,yes,79,58
1767731770355152,orderbook_update,no,17,23
1767731770457292,orderbook_update,yes,70,-20
1767731770527954,orderbook_update,yes,71,-400
1767731770539870,orderbook_update,yes,79,-35
1767731770539870,orderbook_update,yes,80,35
1767731770546677,orderbook_update,no,13,-35
1767731770546677,orderbook_update,no,11,35
1767731770573622,orderbook_update,yes,69,400
1767731770693868,orderbook_update,yes,70,20
1767731770743601,orderbook_update,yes,69,-400
1767731770848539,orderbook_update,yes,71,400
1767731770899164,orderbook_update,yes,70,-20
1767731770950418,orderbook_update,yes,72,20
1767731770952549,orderbook_update,yes,71,-400
1767731770990750,orderbook_update,yes,69,400
1767731770998408,orderbook_update,yes,70,20
1767731771002472,orderbook_update,yes,72,-20
1767731771057151,orderbook_update,yes,69,-400
1767731771098072,orderbook_update,yes,71,400
1767731771100876,orderbook_update,yes,77,-30
1767731771102453,orderbook_update,no,10,-30
1767731771127518,orderbook_update,yes,76,30
1767731771129032,orderbook_update,no,11,30
1767731771203928,orderbook_update,yes,70,-20
1767731771236396,orderbook_update,no,12,400
1767731771246143,orderbook_update,yes,72,20
1767731771261617,orderbook_update,yes,71,-400
1767731771308022,orderbook_update,yes,72,-20
1767731771312251,orderbook_update,yes,69,400
1767731771368976,orderbook_update,yes,70,20
1767731771435841,orderbook_update,yes,69,-400
1767731771476464,orderbook_update,yes,71,400
1767731771582427,orderbook_update,yes,70,-20
1767731771585644,orderbook_update,yes,72,20
1767731771664630,orderbook_update,no,11,-35
1767731771664630,orderbook_update,no,12,35
1767731771667748,orderbook_update,yes,80,-35
1767731771667748,orderbook_update,yes,79,35
1767731771729823,orderbook_update,yes,71,-400
1767731771770174,orderbook_update,yes,69,400
1767731771775467,orderbook_update,no,12,-400
1767731771778326,orderbook_update,yes,70,20
1767731771778996,orderbook_update,yes,72,-20
1767731771831038,orderbook_update,yes,69,-400
1767731771873850,orderbook_update,yes,71,400
1767731771922966,orderbook_update,yes,70,-20
1767731771980101,orderbook_update,yes,72,20
1767731771985078,orderbook_update,yes,71,-400
1767731772023503,orderbook_update,yes,69,400
1767731772089146,orderbook_update,yes,72,-20
1767731772309698,orderbook_update,yes,70,20
1767731772361447,orderbook_update,yes,69,-400
1767731772411412,orderbook_update,yes,71,400
1767731772514105,orderbook_update,yes,70,-20
1767731772564672,orderbook_update,yes,71,-400
1767731772609745,orderbook_update,no,18,-200
1767731772610586,orderbook_update,no,18,-200
1767731772618821,orderbook_update,yes,69,400
1767731772635692,orderbook_update,yes,72,20
1767731772666870,orderbook_update,no,16,200
1767731772667139,orderbook_update,no,17,200
1767731772749870,orderbook_update,yes,72,-20
1767731772778289,orderbook_update,yes,70,20
1767731772850125,orderbook_update,yes,69,-400
1767731772893676,orderbook_update,yes,71,400
1767731772947976,orderbook_update,yes,72,20
1767731772949850,orderbook_update,yes,70,-20
1767731773004741,orderbook_update,yes,71,-400
1767731773047099,orderbook_update,yes,69,400
1767731773057101,orderbook_update,yes,72,-20
1767731773058509,orderbook_update,yes,70,20
1767731773117653,orderbook_update,yes,69,-400
1767731773211446,orderbook_update,yes,71,400
1767731773309112,orderbook_update,yes,72,20
1767731773313513,orderbook_update,yes,70,-20
1767731773361693,orderbook_update,yes,71,-400
1767731773403454,orderbook_update,yes,69,400
1767731773436606,orderbook_update,yes,72,-20
1767731773513646,orderbook_update,yes,70,20
1767731773537419,orderbook_update,no,18,1
1767731773556516,orderbook_update,no,17,-23
1767731773557383,orderbook_update,no,16,79
1767731773563709,orderbook_update,yes,69,-400
1767731773606274,orderbook_update,yes,71,400
1767731773660560,orderbook_update,yes,70,-20
1767731773708638,orderbook_update,yes,71,-400
1767731773719992,orderbook_update,yes,72,20
1767731773748578,orderbook_update,yes,69,400
1767731773766347,orderbook_update,yes,72,-20
1767731773840609,orderbook_update,yes,70,20
1767731773920134,orderbook_update,yes,69,-400
1767731773963563,orderbook_update,yes,71,400
1767731774010204,orderbook_update,yes,70,-20
1767731774065011,orderbook_update,yes,71,-400
1767731774113970,orderbook_update,yes,72,20
1767731774114021,orderbook_update,yes,69,400
1767731774164735,orderbook_update,yes,72,-20
1767731774249344,orderbook_update,yes,70,20
1767731774305134,orderbook_update,yes,69,-400
1767731774374984,orderbook_update,yes,71,400
1767731774424511,orderbook_update,yes,70,-20
1767731774475935,orderbook_update,yes,71,-400
1767731774485585,orderbook_update,yes,72,20
1767731774517462,orderbook_update,yes,69,400
1767731774536510,orderbook_update,yes,72,-20
1767731774716884,orderbook_update,yes,70,20
1767731774771445,orderbook_update,yes,69,-400
1767731774814044,orderbook_update,yes,71,400
1767731774915632,orderbook_update,yes,70,-20
1767731774962950,orderbook_update,yes,71,-400
1767731774978322,orderbook_update,yes,72,20
1767731775000000,trade,yes,82,-1
1767731775006850,orderbook_update,yes,69,400
1767731775021662,orderbook_update,yes,72,-20
1767731775050899,orderbook_update,yes,79,-58
1767731775069596,orderbook_update,yes,80,20
1767731775115648,orderbook_update,yes,70,20
1767731775119866,orderbook_update,yes,80,-200
1767731775123929,orderbook_update,yes,76,-30
1767731775125271,orderbook_update,no,11,-30
1767731775138851,orderbook_update,yes,77,30
1767731775140462,orderbook_update,no,10,30
1767731775171368,orderbook_update,yes,69,-400
1767731775172045,orderbook_update,no,2,-15000
1767731775213563,orderbook_update,yes,71,400
1767731775230179,orderbook_update,yes,81,200
1767731775261464,orderbook_update,yes,72,20
1767731775261910,orderbook_update,yes,70,-20
1767731775277335,orderbook_update,no,2,15000
1767731775306942,orderbook_update,yes,71,-400
1767731775345669,orderbook_update,yes,69,400
1767731775410102,orderbook_update,yes,72,-20
1767731775423786,orderbook_update,yes,70,20
1767731775544757,orderbook_update,yes,69,-400
