timestamp,event_type,side,price,quantity_change
1767778298132263,orderbook_update,no,54,-100
1767778298132263,orderbook_update,no,53,100
1767778298133580,orderbook_update,yes,46,10
1767778298234163,orderbook_update,no,53,-39
1767778298271902,orderbook_update,yes,27,-100
1767778298292653,orderbook_update,no,53,-61
1767778298623510,orderbook_update,yes,26,100
1767778298623698,orderbook_update,no,52,100
1767778298633973,orderbook_update,yes,46,10
1767778298637754,orderbook_update,yes,46,-10
1767778298654487,orderbook_update,no,52,-100
1767778298654487,orderbook_update,no,51,100
1767778298655875,orderbook_update,yes,26,-100
1767778298655875,orderbook_update,yes,27,100
1767778298682680,orderbook_update,no,51,-100
1767778298682680,orderbook_update,no,52,100
1767778299000000,trade,no,46,-10
1767778299000000,trade,no,44,-19
1767778299000000,trade,no,27,-4
1767778299064178,orderbook_update,no,51,-41
1767778299064751,orderbook_update,no,52,14
1767778299172154,orderbook_update,yes,46,10
1767778299260690,orderbook_update,yes,46,-10
1767778299380542,orderbook_update,yes,46,-10
1767778299380542,orderbook_update,yes,44,-19
1767778299380542,orderbook_update,yes,27,-4
1767778299415108,orderbook_update,yes,27,-96
1767778299416630,orderbook_update,no,52,-100
1767778299436156,orderbook_update,yes,43,27
1767778299459049,orderbook_update,no,51,-22
1767778299648355,orderbook_update,no,51,100
1767778299650669,orderbook_update,yes,26,100
1767778299683103,orderbook_update,yes,26,-100
1767778299683103,orderbook_update,yes,27,100
1767778299725479,orderbook_update,yes,27,-100
1767778299725479,orderbook_update,yes,28,100
1767778300146740,orderbook_update,no,51,-100
1767778300146740,orderbook_update,no,52,100
1767778300389079,orderbook_update,no,52,-100
1767778300389079,orderbook_update,no,53,100
1767778301132920,orderbook_update,no,53,-100
1767778301132920,orderbook_update,no,54,100
1767778301511361,orderbook_update,yes,23,-200
1767778301954140,orderbook_update,no,54,2
1767778302322857,orderbook_update,yes,25,200
1767778302686724,orderbook_update,yes,42,36
1767778302686907,orderbook_update,yes,43,-27
1767778302688270,orderbook_update,no,52,-14
1767778302688393,orderbook_update,no,53,24
1767778303577390,orderbook_update,no,54,20
1767778304710728,orderbook_update,yes,25,-200
1767778305912538,orderbook_update,no,50,-200
1767778307954305,orderbook_update,yes,42,-36
1767778307954336,orderbook_update,yes,41,44
1767778307955336,orderbook_update,no,53,-24
1767778307955944,orderbook_update,no,54,17
1767778307968864,orderbook_update,yes,41,-44
1767778307969844,orderbook_update,no,54,-17
1767778307986710,orderbook_update,yes,40,43
1767778307988212,orderbook_update,no,55,17
1767778308105302,orderbook_update,no,49,-5000
1767778308145756,orderbook_update,yes,38,45
1767778308145836,orderbook_update,yes,40,-43
1767778308147145,orderbook_update,no,57,15
1767778308147482,orderbook_update,no,55,-17
1767778308174255,orderbook_update,yes,28,-100
1767778308174255,orderbook_update,yes,38,100
1767778308190789,orderbook_update,no,54,-100
1767778308190789,orderbook_update,no,55,100
1767778308247899,orderbook_update,no,52,5000
1767778308388927,orderbook_update,yes,25,-5000
1767778309167182,orderbook_update,yes,38,-100
1767778309167182,orderbook_update,yes,36,100
1767778309189600,orderbook_update,no,55,-100
1767778309189600,orderbook_update,no,56,100
1767778309561155,orderbook_update,no,54,-20
1767778309581144,orderbook_update,yes,18,200
1767778309925727,orderbook_update,no,53,200
1767778310298095,orderbook_update,yes,20,5000
1767778311000000,trade,no,38,-15
1767778311435328,orderbook_update,yes,38,-15
1767778311538230,orderbook_update,yes,18,-200
1767778312012883,orderbook_update,yes,38,-30
1767778312013688,orderbook_update,no,57,-15
1767778312015918,orderbook_update,yes,37,40
1767778312016913,orderbook_update,no,58,22
1767778312150570,orderbook_update,yes,36,-100
1767778312150570,orderbook_update,yes,35,100
1767778312158005,orderbook_update,no,52,-5000
1767778312299273,orderbook_update,no,55,5000
1767778313000000,trade,yes,42,-5
1767778313802196,orderbook_update,no,58,17
1767778313943160,orderbook_update,no,58,-5
1767778313955035,orderbook_update,no,59,15
1767778313956043,orderbook_update,no,58,-17
1767778313956698,orderbook_update,yes,36,42
1767778313957001,orderbook_update,yes,37,-40
1767778314000000,trade,yes,41,-15
1767778314000000,trade,yes,42,-6
1767778314059748,orderbook_update,no,59,-15
1767778314059748,orderbook_update,no,58,-6
1767778314162441,orderbook_update,yes,36,-42
1767778314165134,orderbook_update,yes,37,24
1767778314166654,orderbook_update,no,58,36
1767778314188654,orderbook_update,yes,35,-100
1767778314188654,orderbook_update,yes,33,100
1767778314217801,orderbook_update,no,56,-100
1767778314217801,orderbook_update,no,59,100
1767778314325387,orderbook_update,yes,19,200
1767778316000000,trade,yes,41,-10
1767778316144424,orderbook_update,no,59,-10
1767778316195582,orderbook_update,no,59,-90
1767778316197562,orderbook_update,yes,33,-100
1767778316668903,orderbook_update,no,58,100
1767778316690492,orderbook_update,yes,21,100
1767778316712368,orderbook_update,yes,19,-200
1767778316747209,orderbook_update,yes,21,-100
1767778316747209,orderbook_update,yes,22,100
1767778316785779,orderbook_update,yes,22,-100
1767778316785779,orderbook_update,yes,23,100
1767778317529084,orderbook_update,yes,18,200
1767778319111430,orderbook_update,no,53,-200
1767778319852229,orderbook_update,no,58,-11
1767778319934877,orderbook_update,no,56,200
1767778320546552,orderbook_update,yes,37,-24
1767778320547222,orderbook_update,yes,38,29
1767778320547634,orderbook_update,no,58,-36
1767778320548671,orderbook_update,no,57,31
1767778321132875,orderbook_update,no,58,-100
1767778321132875,orderbook_update,no,57,100
1767778321672574,orderbook_update,yes,18,-200
1767778322026183,orderbook_update,no,56,-200
1767778322832614,orderbook_update,yes,24,35
1767778322897118,orderbook_update,yes,23,-100
1767778322897118,orderbook_update,yes,25,100
1767778322950929,orderbook_update,no,58,35
1767778322956692,orderbook_update,yes,25,-100
1767778322956692,orderbook_update,yes,26,100
1767778323001520,orderbook_update,yes,26,-100
1767778323001520,orderbook_update,yes,27,100
1767778323060894,orderbook_update,yes,27,-100
1767778323060894,orderbook_update,yes,28,100
1767778323067069,orderbook_update,yes,24,-35
1767778323067069,orderbook_update,yes,26,35
1767778323254222,orderbook_update,yes,35,5
1767778323755808,orderbook_update,yes,26,-35
1767778323755808,orderbook_update,yes,21,35
1767778324150951,orderbook_update,no,58,17
1767778324364643,orderbook_update,no,59,5
1767778325000000,trade,yes,41,-5
1767778325000000,trade,yes,42,-5
1767778325434200,orderbook_update,no,59,-5
1767778325434200,orderbook_update,no,58,-5
1767778325569996,orderbook_update,yes,41,10
1767778325834046,orderbook_update,no,58,-30
1767778326018682,orderbook_update,yes,41,10
1767778326080230,orderbook_update,yes,41,-10
1767778326156209,orderbook_update,yes,28,-100
1767778326156209,orderbook_update,yes,36,100
1767778326403345,orderbook_update,no,57,-100
1767778326403345,orderbook_update,no,55,100
1767778326600704,orderbook_update,yes,41,-10
1767778326725154,orderbook_update,yes,21,200
1767778327162189,orderbook_update,no,51,200
1767778327203683,orderbook_update,no,55,-100
1767778327203683,orderbook_update,no,57,100
1767778327213141,orderbook_update,yes,21,-35
1767778327213141,orderbook_update,yes,22,35
1767778327696551,orderbook_update,no,58,35
1767778330000000,trade,yes,42,-10
1767778330175758,orderbook_update,no,57,-100
1767778330175758,orderbook_update,no,55,100
1767778330177557,orderbook_update,yes,36,-100
1767778330177557,orderbook_update,yes,37,100
1767778330181361,orderbook_update,no,58,-17
1767778330229968,orderbook_update,yes,37,-100
1767778330229968,orderbook_update,yes,38,100
1767778330380618,orderbook_update,yes,39,14
1767778330382126,orderbook_update,yes,38,-29
1767778330383821,orderbook_update,no,56,39
1767778330387535,orderbook_update,no,57,-31
1767778330393534,orderbook_update,yes,39,-14
1767778330395295,orderbook_update,no,56,-39
1767778330411548,orderbook_update,yes,41,19
1767778330431429,orderbook_update,no,54,40
1767778330526568,orderbook_update,yes,20,-5000
1767778330528238,orderbook_update,no,55,-5000
1767778330620963,orderbook_update,no,58,-10
1767778330668306,orderbook_update,yes,23,5000
1767778330670454,orderbook_update,no,51,5000
1767778331057864,orderbook_update,yes,22,-35
1767778331057864,orderbook_update,yes,24,35
1767778331216637,orderbook_update,no,58,-25
1767778331349695,orderbook_update,no,55,-100
1767778331349695,orderbook_update,no,54,100
1767778331352853,orderbook_update,yes,38,-100
1767778331352853,orderbook_update,yes,39,100
1767778331512537,orderbook_update,yes,21,-200
1767778331550089,orderbook_update,yes,43,21
1767778332406378,orderbook_update,yes,35,-5
1767778332711867,orderbook_update,no,51,-200
1767778332975941,orderbook_update,no,55,35
1767778333140953,orderbook_update,yes,39,-100
1767778333140953,orderbook_update,yes,40,100
1767778334000000,trade,yes,45,-10
1767778334332874,orderbook_update,no,55,-10
1767778334377713,orderbook_update,no,55,19
1767778334393287,orderbook_update,yes,43,20
1767778334394189,orderbook_update,no,52,40
1767778334394763,orderbook_update,yes,41,-19
1767778334396285,orderbook_update,no,54,-40
1767778334407326,orderbook_update,yes,24,200
1767778334671750,orderbook_update,no,55,-25
1767778334716212,orderbook_update,yes,42,1
1767778335000000,trade,yes,45,-10
1767778335000000,trade,yes,45,-9
1767778335000000,trade,yes,46,-2
1767778335081556,orderbook_update,no,54,-100
1767778335081556,orderbook_update,no,52,100
1767778335110764,orderbook_update,no,55,-10
1767778335136236,orderbook_update,yes,44,14
1767778335136299,orderbook_update,yes,43,-20
1767778335137781,orderbook_update,no,52,-40
1767778335138051,orderbook_update,no,51,46
1767778335168159,orderbook_update,yes,23,-5000
1767778335168930,orderbook_update,no,51,-5000
1767778335311097,orderbook_update,yes,26,5000
1767778335312593,orderbook_update,no,48,5000
1767778335437509,orderbook_update,yes,24,-35
1767778335437509,orderbook_update,yes,25,35
1767778335493471,orderbook_update,no,55,-9
1767778335493471,orderbook_update,no,54,-2
1767778335493471,orderbook_update,yes,47,19
1767778335493635,orderbook_update,yes,44,-14
1767778335494400,orderbook_update,no,51,-46
1767778335494595,orderbook_update,no,48,32
1767778335559254,orderbook_update,no,49,200
1767778335630594,orderbook_update,yes,26,-5000
1767778335632044,orderbook_update,no,48,-5000
1767778335647321,orderbook_update,yes,42,1
1767778336320767,orderbook_update,yes,40,-100
1767778336320767,orderbook_update,yes,44,100
1767778336342924,orderbook_update,no,52,-100
1767778336342924,orderbook_update,no,49,100
1767778336461953,orderbook_update,yes,45,10
1767778336585363,orderbook_update,no,52,35
1767778336590128,orderbook_update,yes,43,-21
1767778336907033,orderbook_update,no,52,-35
1767778336907033,orderbook_update,no,50,35
1767778337002565,orderbook_update,yes,45,-10
1767778337004088,orderbook_update,yes,48,10
1767778337442197,orderbook_update,yes,44,29
1767778337443354,orderbook_update,yes,47,-19
1767778337443493,orderbook_update,no,51,31
1767778337444561,orderbook_update,no,48,-32
1767778337513099,orderbook_update,yes,24,-200
1767778337550239,orderbook_update,yes,48,10
1767778337619884,orderbook_update,yes,48,-10
1767778337908544,orderbook_update,no,47,5000
1767778337926001,orderbook_update,yes,28,200
1767778337953924,orderbook_update,yes,48,-10
1767778338000000,trade,no,48,-10
1767778338023586,orderbook_update,yes,44,5
1767778338160196,orderbook_update,yes,44,-100
1767778338160196,orderbook_update,yes,42,100
1767778338180807,orderbook_update,no,49,-100
1767778338180807,orderbook_update,no,51,100
1767778338287697,orderbook_update,yes,48,10
1767778338476883,orderbook_update,yes,44,-29
1767778338478336,orderbook_update,no,51,-31
1767778338479415,orderbook_update,yes,43,41
1767778338480577,orderbook_update,yes,48,-10
1767778338480577,orderbook_update,no,52,10
1767778338491304,orderbook_update,yes,43,-41
1767778338493045,orderbook_update,no,52,-10
1767778338582348,orderbook_update,yes,42,45
1767778338584366,orderbook_update,no,53,15
1767778338595971,orderbook_update,yes,42,-45
1767778338597363,orderbook_update,no,53,-15
1767778338604977,orderbook_update,yes,41,21
1767778338618257,orderbook_update,no,54,38
1767778338722533,orderbook_update,no,47,-5000
1767778338867432,orderbook_update,no,51,5000
1767778339000000,trade,yes,43,-10
1767778339114797,orderbook_update,yes,44,-5
1767778339143656,orderbook_update,yes,38,40
1767778339144753,orderbook_update,no,57,20
1767778339145220,orderbook_update,yes,41,-21
1767778339146556,orderbook_update,no,54,-38
1767778339161045,orderbook_update,no,51,-100
1767778339161045,orderbook_update,no,52,100
1767778339180556,orderbook_update,yes,42,-100
1767778339180556,orderbook_update,yes,39,100
1767778339212244,orderbook_update,no,57,-10
1767778339290703,orderbook_update,no,51,-5000
1767778339418390,orderbook_update,yes,39,17
1767778339419361,orderbook_update,no,56,42
1767778339421115,orderbook_update,yes,38,-40
1767778339422097,orderbook_update,no,57,-10
1767778339460036,orderbook_update,yes,25,-35
1767778339460036,orderbook_update,yes,29,35
1767778339462216,orderbook_update,no,50,-35
1767778339462216,orderbook_update,no,55,35
1767778339510884,orderbook_update,no,49,-200
1767778339924710,orderbook_update,no,44,200
1767778340158173,orderbook_update,yes,36,5
1767778340173562,orderbook_update,no,52,-100
1767778340173562,orderbook_update,no,56,100
1767778340173720,orderbook_update,yes,39,-100
1767778340173720,orderbook_update,yes,37,100
1767778340497283,orderbook_update,no,55,-35
1767778340497283,orderbook_update,no,57,35
1767778340899675,orderbook_update,yes,39,-17
1767778340899947,orderbook_update,yes,40,32
1767778340901689,orderbook_update,no,55,27
1767778340901705,orderbook_update,no,56,-42
1767778341185085,orderbook_update,yes,22,5000
1767778341186471,orderbook_update,no,52,5000
1767778341513360,orderbook_update,yes,28,-200
1767778341907462,orderbook_update,no,44,-200
1767778342732721,orderbook_update,yes,29,-35
1767778342732721,orderbook_update,yes,23,35
1767778344000000,trade,yes,43,-10
1767778344537229,orderbook_update,no,57,-10
1767778344734201,orderbook_update,no,57,18
1767778344742968,orderbook_update,no,57,-25
1767778346661849,orderbook_update,no,57,35
1767778347000000,trade,no,42,-1
1767778347000000,trade,no,42,-1
1767778347000000,trade,no,37,-19
1767778347000000,trade,no,36,-5
1767778347000000,trade,yes,37,-5
1767778347596002,orderbook_update,yes,40,-32
1767778347596177,orderbook_update,yes,26,13
1767778347597151,orderbook_update,no,55,-27
1767778347597597,orderbook_update,yes,42,-1
1767778347597597,orderbook_update,yes,42,-1
1767778347597597,orderbook_update,yes,37,-19
1767778347609485,orderbook_update,yes,26,-13
1767778347616393,orderbook_update,no,62,12
1767778347626130,orderbook_update,no,62,-12
1767778347633580,orderbook_update,yes,34,16
1767778347635603,orderbook_update,no,61,42
1767778347647939,orderbook_update,yes,34,-16
1767778347649115,orderbook_update,no,61,-42
1767778347652050,orderbook_update,yes,33,25
1767778347654757,orderbook_update,yes,37,-81
1767778347655339,orderbook_update,no,56,-100
1767778347685988,orderbook_update,yes,33,-25
1767778347686755,orderbook_update,yes,32,37
1767778347687683,orderbook_update,no,63,24
1767778347708097,orderbook_update,yes,32,-37
1767778347708867,orderbook_update,no,63,-24
1767778347709759,orderbook_update,no,62,35
1767778347712749,orderbook_update,yes,22,-5000
1767778347714275,orderbook_update,no,52,-5000
1767778347718080,orderbook_update,yes,33,25
1767778347765294,orderbook_update,yes,30,38
1767778347766403,orderbook_update,yes,33,-25
1767778347767110,orderbook_update,yes,36,-5
1767778347767110,orderbook_update,no,65,20
1767778347768454,orderbook_update,no,62,-35
1767778347787390,orderbook_update,yes,30,-38
1767778347804579,orderbook_update,yes,31,11
1767778347843590,orderbook_update,yes,32,41
1767778347844441,orderbook_update,no,63,19
1767778347851631,orderbook_update,yes,31,-11
1767778347852986,orderbook_update,no,65,-20
1767778347905658,orderbook_update,no,63,-5
1767778347937924,orderbook_update,yes,33,10
1767778347938993,orderbook_update,yes,32,-41
1767778347976111,orderbook_update,no,58,100
1767778347976456,orderbook_update,yes,33,100
1767778348000000,trade,yes,37,-10
1767778348000000,trade,yes,38,-20
1767778348006156,orderbook_update,yes,33,-100
1767778348006156,orderbook_update,yes,2,100
1767778348007466,orderbook_update,no,58,-100
1767778348007466,orderbook_update,no,11,100
1767778348034987,orderbook_update,yes,2,-100
1767778348034987,orderbook_update,yes,34,100
1767778348060253,orderbook_update,no,11,-100
1767778348060253,orderbook_update,no,58,100
1767778348170464,orderbook_update,no,57,-35
1767778348170464,orderbook_update,no,12,35
1767778348171381,orderbook_update,yes,23,-35
1767778348171381,orderbook_update,yes,2,35
1767778348182650,orderbook_update,no,58,-100
1767778348182650,orderbook_update,no,59,100
1767778348243357,orderbook_update,no,59,-100
1767778348243357,orderbook_update,no,60,100
1767778348314419,orderbook_update,no,12,-35
1767778348314419,orderbook_update,no,60,35
1767778348337301,orderbook_update,no,63,-10
1767778348509962,orderbook_update,no,60,-35
1767778348509962,orderbook_update,no,61,35
1767778348540960,orderbook_update,yes,35,10
1767778348554518,orderbook_update,no,63,-4
1767778348555626,orderbook_update,no,62,37
1767778348636656,orderbook_update,no,62,-20
1767778348725512,orderbook_update,yes,17,200
1767778348901096,orderbook_update,no,64,1
1767778348940287,orderbook_update,yes,35,-10
1767778348959204,orderbook_update,yes,33,-10
1767778348960031,orderbook_update,no,62,-17
1767778348961943,orderbook_update,yes,34,35
1767778348962757,orderbook_update,no,61,21
1767778349116334,orderbook_update,yes,2,-35
1767778349116334,orderbook_update,yes,18,35
1767778349158726,orderbook_update,yes,35,10
1767778349178397,orderbook_update,no,60,-100
1767778349178397,orderbook_update,no,62,100
1767778349179096,orderbook_update,yes,34,-100
1767778349179096,orderbook_update,yes,32,100
1767778349281803,orderbook_update,yes,32,5
1767778349424317,orderbook_update,yes,26,1
1767778349551295,orderbook_update,yes,35,-10
1767778349607251,orderbook_update,no,55,200
1767778349808271,orderbook_update,yes,12,5000
1767778349809280,orderbook_update,no,60,5000
1767778350000000,trade,yes,36,-1
1767778350128708,orderbook_update,yes,32,-5
1767778350582222,orderbook_update,no,64,-1
1767778350582222,orderbook_update,yes,36,9
1767778350685512,orderbook_update,no,57,-18
1767778350713820,orderbook_update,no,61,-35
1767778350713820,orderbook_update,no,63,35
1767778350976570,orderbook_update,yes,36,-9
1767778351000000,trade,yes,37,-12
1767778351027808,orderbook_update,no,63,-12
1767778351159882,orderbook_update,yes,32,-100
1767778351159882,orderbook_update,yes,31,100
1767778351182125,orderbook_update,no,62,-100
1767778351182125,orderbook_update,no,63,100
1767778351443966,orderbook_update,no,52,5
1767778351458020,orderbook_update,no,63,-23
1767778351517582,orderbook_update,yes,17,-200
1767778352082779,orderbook_update,no,65,5
1767778352312381,orderbook_update,no,55,-200
1767778352576308,orderbook_update,yes,18,-35
1767778352576308,orderbook_update,yes,13,35
1767778353000000,trade,yes,35,-5
1767778353216636,orderbook_update,no,64,35
1767778353308911,orderbook_update,no,65,-5
1767778353308911,orderbook_update,yes,35,5
1767778353696922,orderbook_update,yes,35,-5
1767778353933031,orderbook_update,yes,35,10
1767778354375123,orderbook_update,yes,35,-10
1767778354843891,orderbook_update,no,64,14
1767778355000000,trade,yes,36,-1
1767778355773730,orderbook_update,yes,30,5
1767778355947528,orderbook_update,no,64,-1
1767778356410149,orderbook_update,no,64,-34
1767778357000000,trade,yes,36,-10
1767778357461356,orderbook_update,no,64,-10
1767778358017202,orderbook_update,no,64,35
1767778358976969,orderbook_update,no,62,11
1767778358978308,orderbook_update,no,61,-21
1767778358980978,orderbook_update,yes,33,39
1767778358981559,orderbook_update,yes,34,-35
1767778358993221,orderbook_update,yes,33,-39
1767778358994701,orderbook_update,no,62,-11
1767778359008276,orderbook_update,yes,32,22
1767778359010413,orderbook_update,no,63,33
1767778360242412,orderbook_update,yes,30,-5
1767778360278406,orderbook_update,no,63,5
1767778360291571,orderbook_update,yes,28,5
1767778360780656,orderbook_update,no,64,-4
1767778360853494,orderbook_update,no,63,-33
1767778360856659,orderbook_update,no,64,11
1767778360859097,orderbook_update,yes,31,40
1767778360859593,orderbook_update,yes,32,-22
1767778360948935,orderbook_update,no,65,14
1767778360950171,orderbook_update,no,64,-11
1767778360986500,orderbook_update,yes,12,-5000
1767778361000000,trade,no,32,-7
1767778361126283,orderbook_update,yes,9,5000
1767778361155049,orderbook_update,yes,31,-100
1767778361155049,orderbook_update,yes,28,100
1767778361175205,orderbook_update,no,63,-100
1767778361175205,orderbook_update,no,65,100
1767778361278455,orderbook_update,no,60,-5000
1767778361396348,orderbook_update,yes,32,20
1767778361396707,orderbook_update,yes,31,-40
1767778361397871,orderbook_update,no,63,33
1767778361398014,orderbook_update,no,65,-14
1767778361422205,orderbook_update,no,63,5000
1767778361468309,orderbook_update,yes,32,-7
1767778361492469,orderbook_update,yes,33,11
1767778361500578,orderbook_update,yes,32,-13
1767778361924360,orderbook_update,no,64,-35
1767778361924360,orderbook_update,no,66,35
1767778361945586,orderbook_update,yes,13,-35
1767778361945586,orderbook_update,yes,10,35
1767778362000000,trade,yes,34,-10
1767778362687641,orderbook_update,no,66,-10
1767778362945599,orderbook_update,yes,33,-11
1767778362946598,orderbook_update,yes,32,43
1767778363129166,orderbook_update,yes,13,200
1767778363215739,orderbook_update,no,66,-25
1767778363465931,orderbook_update,yes,10,-35
1767778363465931,orderbook_update,yes,14,35
1767778363575280,orderbook_update,no,55,200
1767778364906195,orderbook_update,no,66,35
1767778364975573,orderbook_update,no,65,13
1767778365508796,orderbook_update,yes,13,-200
1767778365909691,orderbook_update,no,55,-200
1767778366262089,orderbook_update,yes,14,-35
1767778366262089,orderbook_update,yes,10,35
1767778367000000,trade,yes,34,-34
1767778367211508,orderbook_update,no,65,-100
1767778367211508,orderbook_update,no,63,100
1767778367229511,orderbook_update,yes,28,-100
1767778367229511,orderbook_update,yes,31,100
1767778367560508,orderbook_update,no,66,-34
1767778367625333,orderbook_update,yes,10,-35
1767778367625333,orderbook_update,yes,11,35
1767778367706288,orderbook_update,no,66,-1
1767778367939023,orderbook_update,yes,11,-35
1767778367939023,orderbook_update,yes,10,35
1767778368000000,trade,no,32,-43
1767778368147608,orderbook_update,no,63,-100
1767778368147608,orderbook_update,no,64,100
1767778368150734,orderbook_update,yes,31,-100
1767778368150734,orderbook_update,yes,29,100
1767778368338838,orderbook_update,yes,28,-5
1767778368375254,orderbook_update,yes,31,5
1767778368946053,orderbook_update,yes,32,-43
1767778369111349,orderbook_update,no,63,-33
1767778369111622,orderbook_update,yes,31,26
1767778369113216,orderbook_update,no,64,36
1767778369138082,orderbook_update,no,64,-100
1767778369138082,orderbook_update,no,65,100
1767778369138151,orderbook_update,yes,29,-100
1767778369138151,orderbook_update,yes,28,100
1767778369692246,orderbook_update,no,65,35
1767778369696592,orderbook_update,yes,31,-5
1767778369743284,orderbook_update,yes,27,5
1767778369923572,orderbook_update,yes,10,200
1767778369937649,orderbook_update,no,65,-35
1767778369937649,orderbook_update,no,66,35
1767778370729087,orderbook_update,no,61,200
1767778370846334,orderbook_update,no,65,-13
1767778371299981,orderbook_update,yes,10,-35
1767778371299981,orderbook_update,yes,11,35
1767778371804568,orderbook_update,no,52,-5
1767778372309370,orderbook_update,yes,10,-200
1767778373383504,orderbook_update,yes,11,-35
1767778373383504,orderbook_update,yes,10,35
1767778374751552,orderbook_update,no,61,-200
1767778375192513,orderbook_update,no,66,12
1767778375315573,orderbook_update,no,65,14
1767778375318351,orderbook_update,no,64,-36
1767778375338829,orderbook_update,yes,30,27
1767778375339340,orderbook_update,yes,31,-26
1767778375434145,orderbook_update,no,66,11
1767778375435506,orderbook_update,no,65,-14
1767778376000000,trade,yes,34,-5
1767778376312709,orderbook_update,no,66,-5
1767778377032785,orderbook_update,no,66,-30
1767778378579812,orderbook_update,no,66,35
1767778378724265,orderbook_update,yes,10,200
1767778378831032,orderbook_update,no,10,-89
1767778378831032,orderbook_update,no,35,89
1767778378982464,orderbook_update,yes,10,-35
1767778378982464,orderbook_update,yes,11,35
1767778379924506,orderbook_update,no,62,200
1767778380996059,orderbook_update,yes,31,12
1767778380996541,orderbook_update,yes,30,-27
1767778380997332,orderbook_update,no,66,-11
1767778380997466,orderbook_update,no,65,17
1767778381000000,trade,no,31,-1
1767778381191677,orderbook_update,no,66,-12
1767778381298537,orderbook_update,no,65,-17
1767778381300324,orderbook_update,no,64,42
1767778381382376,orderbook_update,yes,31,-1
1767778381916302,orderbook_update,no,62,-200
1767778381940126,orderbook_update,yes,27,-5
1767778381977503,orderbook_update,yes,30,5
1767778382000000,trade,no,31,-1
1767778382056114,orderbook_update,yes,28,-100
1767778382056114,orderbook_update,yes,29,100
1767778382743977,orderbook_update,no,61,200
1767778382884232,orderbook_update,yes,31,-1
1767778383923254,orderbook_update,no,61,-200
1767778384000000,trade,no,31,-1
1767778384308117,orderbook_update,yes,30,-5
1767778384346489,orderbook_update,yes,27,5
1767778384396836,orderbook_update,yes,31,-1
1767778384427975,orderbook_update,no,64,-42
1767778384428395,orderbook_update,no,65,11
1767778384805504,orderbook_update,no,58,200
1767778385000000,trade,no,31,-1
1767778385396471,orderbook_update,no,66,12
1767778385940671,orderbook_update,yes,31,-1
1767778387000000,trade,no,31,-1
1767778387436062,orderbook_update,yes,31,-1
1767778387907996,orderbook_update,yes,27,-5
1767778387911582,orderbook_update,no,58,-200
1767778387941378,orderbook_update,yes,30,5
1767778388000000,trade,yes,34,-35
1767778388000000,trade,yes,34,-11
1767778388050756,orderbook_update,no,66,-35
1767778388050756,orderbook_update,no,66,-11
1767778388238401,orderbook_update,no,65,-100
1767778388238401,orderbook_update,no,63,100
1767778388239985,orderbook_update,yes,29,-100
1767778388239985,orderbook_update,yes,30,100
1767778388345168,orderbook_update,no,60,200
1767778388503366,orderbook_update,yes,30,46
1767778388505318,orderbook_update,yes,31,-7
1767778388909397,orderbook_update,yes,30,-5
1767778388946126,orderbook_update,yes,28,5
1767778388953095,orderbook_update,no,69,1
1767778390000000,trade,yes,31,-1
1767778390000000,trade,yes,34,-1
1767778390000000,trade,yes,35,-6
1767778390175713,orderbook_update,no,64,35
1767778390228320,orderbook_update,no,63,-100
1767778390228320,orderbook_update,no,65,100
1767778390344235,orderbook_update,no,69,-1
1767778390344235,orderbook_update,no,66,-1
1767778390344235,orderbook_update,no,65,-6
1767778390933812,orderbook_update,yes,31,11
1767778390935559,orderbook_update,yes,30,-46
1767778391674747,orderbook_update,no,64,-35
1767778391674747,orderbook_update,no,66,35
1767778392674421,orderbook_update,yes,30,46
1767778392674523,orderbook_update,yes,31,-11
1767778392720476,orderbook_update,yes,10,-200
1767778393111582,orderbook_update,no,60,-200
1767778393535952,orderbook_update,yes,11,-35
1767778393535952,orderbook_update,yes,10,35
1767778395607421,orderbook_update,no,66,12
1767778397000000,trade,yes,34,-1
1767778397354775,orderbook_update,no,66,-1
1767778397541084,orderbook_update,no,66,-34
1767778398000000,trade,no,30,-5
1767778398883561,orderbook_update,yes,30,-5
1767778398917391,orderbook_update,yes,30,-95
1767778398940386,orderbook_update,no,65,-100
1767778399000000,trade,no,30,-1
1767778399462374,orderbook_update,yes,29,100
1767778399462487,orderbook_update,no,64,100
1767778399618304,orderbook_update,no,66,35
1767778399744007,orderbook_update,yes,28,-5
1767778399780333,orderbook_update,yes,27,5
1767778399966073,orderbook_update,yes,30,-1
1767778400183138,orderbook_update,no,66,-35
1767778400183138,orderbook_update,no,65,35
1767778400817583,orderbook_update,yes,10,200
1767778401000000,trade,no,30,-1
1767778401371982,orderbook_update,no,60,200
1767778401435733,orderbook_update,yes,30,-1
1767778401604200,orderbook_update,no,66,-12
1767778401604905,orderbook_update,yes,10,-35
1767778401604905,orderbook_update,yes,11,35
1767778402395237,orderbook_update,no,60,-200
1767778403329228,orderbook_update,no,61,200
1767778404849452,orderbook_update,yes,32,26
1767778404850401,orderbook_update,no,63,35
1767778404852263,orderbook_update,yes,30,-44
1767778404853753,orderbook_update,no,65,-5
1767778405775139,orderbook_update,no,65,13
1767778405911016,orderbook_update,yes,10,-200
1767778406711075,orderbook_update,no,61,-200
1767778406813055,orderbook_update,yes,11,-35
1767778406813055,orderbook_update,yes,10,35
1767778408000000,trade,no,32,-4
1767778408555673,orderbook_update,yes,29,-100
1767778408555673,orderbook_update,yes,28,100
