timestamp_us,yes_volume,yes_slippage,yes_bid,yes_ask,yes_spread,no_volume,no_slippage,no_bid,no_ask,no_spread,bid_sum_discrepancy,ask_sum_discrepancy
1767724499938783,399.96,20.7300,0.3400,0.3500,0.0100,364.33,14.0700,0.6500,0.6600,0.0100,0.010000,-0.010000
1767724500004627,399.96,20.7300,0.3400,0.3600,0.0200,364.33,14.0700,0.6400,0.6600,0.0200,0.020000,-0.020000
1767724500218853,399.96,20.7300,0.3400,0.3500,0.0100,364.33,14.0700,0.6500,0.6600,0.0100,0.010000,-0.010000
1767724502190998,399.96,20.7300,0.3400,0.3600,0.0200,364.33,14.0700,0.6400,0.6600,0.0200,0.020000,-0.020000
1767724502347405,399.96,20.7300,0.3400,0.3700,0.0300,364.33,14.0700,0.6300,0.6600,0.0300,0.030000,-0.030000
1767724502640750,399.96,20.7300,0.3400,0.3800,0.0400,364.33,14.0700,0.6200,0.6600,0.0400,0.040000,-0.040000
1767724502657479,399.96,20.7300,0.3600,0.3800,0.0200,364.33,14.0700,0.6200,0.6400,0.0200,0.020000,-0.020000
1767724502708610,399.96,20.7300,0.3700,0.3800,0.0100,364.33,14.0700,0.6200,0.6300,0.0100,0.010000,-0.010000
1767724507553789,399.96,20.7300,0.3300,0.3800,0.0500,364.33,14.0700,0.6200,0.6700,0.0500,0.050000,-0.050000
1767724507553789,399.96,20.7300,0.3500,0.3800,0.0300,364.33,14.0700,0.6200,0.6500,0.0300,0.030000,-0.030000
1767724507644973,399.96,20.7300,0.3500,0.3700,0.0200,364.33,14.0700,0.6300,0.6500,0.0200,0.020000,-0.020000
1767724507752557,399.96,20.7300,0.3500,0.3600,0.0100,364.33,14.0700,0.6400,0.6500,0.0100,0.010000,-0.010000
1767724513627066,400.68,20.7500,0.3500,0.3700,0.0200,364.33,14.0700,0.6300,0.6500,0.0200,0.020000,-0.020000
1767724514391875,400.68,20.7500,0.3600,0.3700,0.0100,364.33,14.0700,0.6300,0.6400,0.0100,0.010000,-0.010000
1767724514493418,400.68,20.7500,0.3600,0.3800,0.0200,364.33,14.0700,0.6200,0.6400,0.0200,0.020000,-0.020000
1767724514609685,400.68,20.7500,0.3700,0.3800,0.0100,364.33,14.0700,0.6200,0.6300,0.0100,0.010000,-0.010000
1767724515356609,400.68,20.7500,0.3700,0.3900,0.0200,365.55,14.0900,0.6100,0.6300,0.0200,0.020000,-0.020000
1767724515509483,400.68,20.7500,0.3800,0.3900,0.0100,365.55,14.0900,0.6100,0.6200,0.0100,0.010000,-0.010000
1767724515528047,400.68,20.7500,0.3800,0.4000,0.0200,365.55,14.0900,0.6000,0.6200,0.0200,0.020000,-0.020000
1767724515586295,400.68,20.7500,0.3700,0.4000,0.0300,365.55,14.0900,0.6000,0.6300,0.0300,0.030000,-0.030000
1767724515586295,400.68,20.7500,0.3900,0.4000,0.0100,365.55,14.0900,0.6000,0.6100,0.0100,0.010000,-0.010000
1767724516004400,400.68,20.7500,0.3700,0.4000,0.0300,365.55,14.0900,0.6000,0.6300,0.0300,0.030000,-0.030000
1767724516269035,400.68,20.7500,0.3700,0.4100,0.0400,365.55,14.0900,0.5900,0.6300,0.0400,0.040000,-0.040000
1767724516430751,400.68,20.7500,0.3800,0.4100,0.0300,365.55,14.0900,0.5900,0.6200,0.0300,0.030000,-0.030000
1767724516461800,400.68,20.7500,0.3800,0.4000,0.0200,365.55,14.0900,0.6000,0.6200,0.0200,0.020000,-0.020000
1767724516729524,400.68,20.7500,0.3700,0.4000,0.0300,365.55,14.0900,0.6000,0.6300,0.0300,0.030000,-0.030000
1767724516729524,400.68,20.7500,0.3900,0.4000,0.0100,365.55,14.0900,0.6000,0.6100,0.0100,0.010000,-0.010000
1767724517672211,409.88,20.9800,0.3900,0.4100,0.0200,365.55,14.0900,0.5900,0.6100,0.0200,0.020000,-0.020000
1767724517976331,409.88,20.9800,0.3800,0.4100,0.0300,365.55,14.0900,0.5900,0.6200,0.0300,0.030000,-0.030000
1767724517976331,409.88,20.9800,0.4000,0.4100,0.0100,365.55,14.0900,0.5900,0.6000,0.0100,0.010000,-0.010000
1767724518010122,409.88,20.9800,0.4000,0.4200,0.0200,411.75,14.8600,0.5800,0.6000,0.0200,0.020000,-0.020000
1767724518174644,409.88,20.9800,0.3800,0.4200,0.0400,411.75,14.8600,0.5800,0.6200,0.0400,0.040000,-0.040000
1767724518603566,409.88,20.9800,0.3900,0.4200,0.0300,411.75,14.8600,0.5800,0.6100,0.0300,0.030000,-0.030000
1767724518667375,409.88,20.9800,0.3800,0.4200,0.0400,411.75,14.8600,0.5800,0.6200,0.0400,0.040000,-0.040000
1767724518667375,409.88,20.9800,0.4000,0.4200,0.0200,411.75,14.8600,0.5800,0.6000,0.0200,0.020000,-0.020000
1767724519399033,409.88,20.9800,0.4000,0.4300,0.0300,411.75,14.8600,0.5700,0.6000,0.0300,0.030000,-0.030000
1767724519422060,409.88,20.9800,0.4100,0.4300,0.0200,411.75,14.8600,0.5700,0.5900,0.0200,0.020000,-0.020000
1767724519480421,409.88,20.9800,0.4200,0.4300,0.0100,411.75,14.8600,0.5700,0.5800,0.0100,0.010000,-0.010000
1767724519586989,409.88,20.9800,0.4200,0.4400,0.0200,411.75,14.8600,0.5600,0.5800,0.0200,0.020000,-0.020000
1767724519702662,409.88,20.9800,0.4100,0.4400,0.0300,411.75,14.8600,0.5600,0.5900,0.0300,0.030000,-0.030000
1767724519702662,409.88,20.9800,0.4300,0.4400,0.0100,411.75,14.8600,0.5600,0.5700,0.0100,0.010000,-0.010000
1767724520458842,409.88,20.9800,0.4300,0.4500,0.0200,411.75,14.8600,0.5500,0.5700,0.0200,0.020000,-0.020000
1767724520514237,409.88,20.9800,0.4200,0.4500,0.0300,411.75,14.8600,0.5500,0.5800,0.0300,0.030000,-0.030000
1767724520514237,409.88,20.9800,0.4400,0.4500,0.0100,411.75,14.8600,0.5500,0.5600,0.0100,0.010000,-0.010000
1767724522565119,410.78,21.0000,0.4400,0.4600,0.0200,411.75,14.8600,0.5400,0.5600,0.0200,0.020000,-0.020000
1767724522622826,410.78,21.0000,0.4500,0.4600,0.0100,411.75,14.8600,0.5400,0.5500,0.0100,0.010000,-0.010000
1767724523154492,410.78,21.0000,0.4500,0.4700,0.0200,411.75,14.8600,0.5300,0.5500,0.0200,0.020000,-0.020000
1767724523219259,410.78,21.0000,0.4400,0.4700,0.0300,411.75,14.8600,0.5300,0.5600,0.0300,0.030000,-0.030000
1767724523219259,410.78,21.0000,0.4600,0.4700,0.0100,411.75,14.8600,0.5300,0.5400,0.0100,0.010000,-0.010000
1767724526587503,410.78,21.0000,0.4600,0.4800,0.0200,411.75,14.8600,0.5200,0.5400,0.0200,0.020000,-0.020000
1767724526724842,410.78,21.0000,0.4700,0.4800,0.0100,411.75,14.8600,0.5200,0.5300,0.0100,0.010000,-0.010000
1767724526746816,410.78,21.0000,0.4700,0.4900,0.0200,411.75,14.8600,0.5100,0.5300,0.0200,0.020000,-0.020000
1767724526838969,410.78,21.0000,0.4800,0.4900,0.0100,411.75,14.8600,0.5100,0.5200,0.0100,0.010000,-0.010000
1767724527532652,410.78,21.0000,0.4800,0.5000,0.0200,411.75,14.8600,0.5000,0.5200,0.0200,0.020000,-0.020000
1767724528106427,410.78,21.0000,0.4900,0.5000,0.0100,411.75,14.8600,0.5000,0.5100,0.0100,0.010000,-0.010000
1767724528882513,410.78,21.0000,0.4800,0.5000,0.0200,411.75,14.8600,0.5000,0.5200,0.0200,0.020000,-0.020000
1767724528950068,410.78,21.0000,0.4800,0.4900,0.0100,411.75,14.8600,0.5100,0.5200,0.0100,0.010000,-0.010000
1767724529164243,410.78,21.0000,0.4700,0.4900,0.0200,411.75,14.8600,0.5100,0.5300,0.0200,0.020000,-0.020000
1767724529358062,410.78,21.0000,0.4800,0.4900,0.0100,411.75,14.8600,0.5100,0.5200,0.0100,0.010000,-0.010000
1767724529552389,410.78,21.0000,0.4700,0.4900,0.0200,411.75,14.8600,0.5100,0.5300,0.0200,0.020000,-0.020000
1767724530396683,410.78,21.0000,0.4800,0.4900,0.0100,411.75,14.8600,0.5100,0.5200,0.0100,0.010000,-0.010000
1767724531192743,410.78,21.0000,0.4800,0.5000,0.0200,411.75,14.8600,0.5000,0.5200,0.0200,0.020000,-0.020000
1767724531245757,410.78,21.0000,0.4900,0.5000,0.0100,411.75,14.8600,0.5000,0.5100,0.0100,0.010000,-0.010000
1767724531307187,410.78,21.0000,0.4900,0.5100,0.0200,411.75,14.8600,0.4900,0.5100,0.0200,0.020000,-0.020000
1767724531362495,410.78,21.0000,0.5000,0.5100,0.0100,411.75,14.8600,0.4900,0.5000,0.0100,0.010000,-0.010000
1767724535189502,458.21,21.9300,0.5000,0.5300,0.0300,411.75,14.8600,0.4700,0.5000,0.0300,0.030000,-0.030000
1767724535247789,458.21,21.9300,0.5100,0.5300,0.0200,411.75,14.8600,0.4700,0.4900,0.0200,0.020000,-0.020000
1767724535300949,458.21,21.9300,0.5200,0.5300,0.0100,411.75,14.8600,0.4700,0.4800,0.0100,0.010000,-0.010000
1767724535879222,458.21,21.9300,0.5200,0.5400,0.0200,411.75,14.8600,0.4600,0.4800,0.0200,0.020000,-0.020000
1767724535936995,458.21,21.9300,0.5100,0.5400,0.0300,411.75,14.8600,0.4600,0.4900,0.0300,0.030000,-0.030000
1767724535936995,458.21,21.9300,0.5300,0.5400,0.0100,411.75,14.8600,0.4600,0.4700,0.0100,0.010000,-0.010000
1767724537550022,458.21,21.9300,0.5200,0.5400,0.0200,412.69,14.8800,0.4600,0.4800,0.0200,0.020000,-0.020000
1767724537971139,458.21,21.9300,0.5300,0.5400,0.0100,412.69,14.8800,0.4600,0.4700,0.0100,0.010000,-0.010000
1767724540818143,458.21,21.9300,0.5200,0.5400,0.0200,412.69,14.8800,0.4600,0.4800,0.0200,0.020000,-0.020000
1767724540987214,458.21,21.9300,0.5200,0.5300,0.0100,412.69,14.8800,0.4700,0.4800,0.0100,0.010000,-0.010000
1767724543742355,458.21,21.9300,0.5000,0.5300,0.0300,415.09,14.9300,0.4700,0.5000,0.0300,0.030000,-0.030000
1767724544150518,458.21,21.9300,0.5100,0.5300,0.0200,415.09,14.9300,0.4700,0.4900,0.0200,0.020000,-0.020000
1767724545241540,461.85,22.0000,0.5100,0.5200,0.0100,427.34,15.4300,0.4800,0.4900,0.0100,0.010000,-0.010000
1767724545457783,461.85,22.0000,0.5000,0.5200,0.0200,427.34,15.4300,0.4800,0.5000,0.0200,0.020000,-0.020000
1767724546056604,461.85,22.0000,0.5000,0.5100,0.0100,427.34,15.4300,0.4900,0.5000,0.0100,0.010000,-0.010000
1767724546120252,461.85,22.0000,0.4900,0.5100,0.0200,427.34,15.4300,0.4900,0.5100,0.0200,0.020000,-0.020000
1767724546236506,461.85,22.0000,0.4900,0.5000,0.0100,427.34,15.4300,0.5000,0.5100,0.0100,0.010000,-0.010000
1767724546533393,461.85,22.0000,0.4900,0.5100,0.0200,427.34,15.4300,0.4900,0.5100,0.0200,0.020000,-0.020000
1767724547418716,461.85,22.0000,0.4900,0.5000,0.0100,427.34,15.4300,0.5000,0.5100,0.0100,0.010000,-0.010000
1767724549099001,461.85,22.0000,0.4800,0.5000,0.0200,427.34,15.4300,0.5000,0.5200,0.0200,0.020000,-0.020000
1767724549456861,461.85,22.0000,0.4800,0.4900,0.0100,427.34,15.4300,0.5100,0.5200,0.0100,0.010000,-0.010000
1767724550120020,461.85,22.0000,0.4600,0.4900,0.0300,427.34,15.4300,0.5100,0.5400,0.0300,0.030000,-0.030000
1767724550205509,461.85,22.0000,0.4600,0.4800,0.0200,427.34,15.4300,0.5200,0.5400,0.0200,0.020000,-0.020000
1767724550730450,461.85,22.0000,0.4600,0.4700,0.0100,427.34,15.4300,0.5300,0.5400,0.0100,0.010000,-0.010000
1767724550889309,461.85,22.0000,0.4600,0.4800,0.0200,427.34,15.4300,0.5200,0.5400,0.0200,0.020000,-0.020000
1767724550896992,461.85,22.0000,0.4600,0.4700,0.0100,427.34,15.4300,0.5300,0.5400,0.0100,0.010000,-0.010000
1767724550935956,461.85,22.0000,0.4600,0.4800,0.0200,427.34,15.4300,0.5200,0.5400,0.0200,0.020000,-0.020000
1767724551183015,461.85,22.0000,0.4600,0.4700,0.0100,427.34,15.4300,0.5300,0.5400,0.0100,0.010000,-0.010000
1767724551243996,461.85,22.0000,0.4600,0.4800,0.0200,427.34,15.4300,0.5200,0.5400,0.0200,0.020000,-0.020000
1767724551531051,461.85,22.0000,0.4600,0.4700,0.0100,427.34,15.4300,0.5300,0.5400,0.0100,0.010000,-0.010000
1767724551579296,461.85,22.0000,0.4600,0.4800,0.0200,427.34,15.4300,0.5200,0.5400,0.0200,0.020000,-0.020000
1767724551774802,461.85,22.0000,0.4600,0.4700,0.0100,427.34,15.4300,0.5300,0.5400,0.0100,0.010000,-0.010000
1767724551825757,461.85,22.0000,0.4600,0.4800,0.0200,427.34,15.4300,0.5200,0.5400,0.0200,0.020000,-0.020000
1767724552030996,461.85,22.0000,0.4600,0.4700,0.0100,427.34,15.4300,0.5300,0.5400,0.0100,0.010000,-0.010000
1767724552138758,461.85,22.0000,0.4600,0.4800,0.0200,427.34,15.4300,0.5200,0.5400,0.0200,0.020000,-0.020000
1767724554148626,461.85,22.0000,0.4500,0.4800,0.0300,427.34,15.4300,0.5200,0.5500,0.0300,0.030000,-0.030000
1767724554230485,461.85,22.0000,0.4500,0.4700,0.0200,427.34,15.4300,0.5300,0.5500,0.0200,0.020000,-0.020000
1767724554394645,461.85,22.0000,0.4500,0.4600,0.0100,427.34,15.4300,0.5400,0.5500,0.0100,0.010000,-0.010000
1767724554508225,461.85,22.0000,0.4500,0.5000,0.0500,427.34,15.4300,0.5000,0.5500,0.0500,0.050000,-0.050000
1767724554548205,461.85,22.0000,0.4500,0.4900,0.0400,427.34,15.4300,0.5100,0.5500,0.0400,0.040000,-0.040000
1767724554646646,461.85,22.0000,0.4400,0.4900,0.0500,427.34,15.4300,0.5100,0.5600,0.0500,0.050000,-0.050000
1767724554692313,461.85,22.0000,0.4400,0.4600,0.0200,427.34,15.4300,0.5400,0.5600,0.0200,0.020000,-0.020000
1767724555018781,461.85,22.0000,0.4400,0.4700,0.0300,427.34,15.4300,0.5300,0.5600,0.0300,0.030000,-0.030000
1767724555428858,461.85,22.0000,0.4400,0.4600,0.0200,427.34,15.4300,0.5400,0.5600,0.0200,0.020000,-0.020000
1767724556158703,461.85,22.0000,0.4400,0.4700,0.0300,427.34,15.4300,0.5300,0.5600,0.0300,0.030000,-0.030000
1767724556168184,461.85,22.0000,0.4300,0.4700,0.0400,427.34,15.4300,0.5300,0.5700,0.0400,0.040000,-0.040000
1767724556168184,461.85,22.0000,0.4500,0.4700,0.0200,427.34,15.4300,0.5300,0.5500,0.0200,0.020000,-0.020000
1767724556298375,461.85,22.0000,0.4500,0.4600,0.0100,427.34,15.4300,0.5400,0.5500,0.0100,0.010000,-0.010000
1767724557840292,461.85,22.0000,0.4500,0.4800,0.0300,427.34,15.4300,0.5200,0.5500,0.0300,0.030000,-0.030000
1767724557895306,461.85,22.0000,0.4600,0.4800,0.0200,427.34,15.4300,0.5200,0.5400,0.0200,0.020000,-0.020000
1767724558161133,464.73,22.1200,0.4600,0.4900,0.0300,427.34,15.4300,0.5100,0.5400,0.0300,0.030000,-0.030000
1767724558161133,464.73,22.1200,0.4800,0.4900,0.0100,427.34,15.4300,0.5100,0.5200,0.0100,0.010000,-0.010000
1767724558267077,464.73,22.1200,0.4800,0.5000,0.0200,427.34,15.4300,0.5000,0.5200,0.0200,0.020000,-0.020000
1767724558328143,464.73,22.1200,0.4900,0.5000,0.0100,427.34,15.4300,0.5000,0.5100,0.0100,0.010000,-0.010000
1767724560790761,464.73,22.1200,0.4900,0.5100,0.0200,427.34,15.4300,0.4900,0.5100,0.0200,0.020000,-0.020000
1767724560845822,464.73,22.1200,0.5000,0.5100,0.0100,427.34,15.4300,0.4900,0.5000,0.0100,0.010000,-0.010000
1767724561249857,482.58,22.4700,0.5000,0.5200,0.0200,427.34,15.4300,0.4800,0.5000,0.0200,0.020000,-0.020000
1767724561249857,482.58,22.4700,0.5100,0.5200,0.0100,427.34,15.4300,0.4800,0.4900,0.0100,0.010000,-0.010000
1767724561704698,482.58,22.4700,0.5100,0.5300,0.0200,427.34,15.4300,0.4700,0.4900,0.0200,0.020000,-0.020000
1767724561761957,482.58,22.4700,0.5200,0.5300,0.0100,427.34,15.4300,0.4700,0.4800,0.0100,0.010000,-0.010000
1767724563066924,482.58,22.4700,0.5000,0.5300,0.0300,428.30,15.4500,0.4700,0.5000,0.0300,0.030000,-0.030000
1767724563110515,482.58,22.4700,0.4800,0.5300,0.0500,428.30,15.4500,0.4700,0.5200,0.0500,0.050000,-0.050000
1767724563127685,482.58,22.4700,0.5100,0.5300,0.0200,428.30,15.4500,0.4700,0.4900,0.0200,0.020000,-0.020000
1767724563349904,482.58,22.4700,0.5100,0.5200,0.0100,428.30,15.4500,0.4800,0.4900,0.0100,0.010000,-0.010000
1767724564149271,482.58,22.4700,0.4900,0.5200,0.0300,428.30,15.4500,0.4800,0.5100,0.0300,0.030000,-0.030000
1767724564213462,482.58,22.4700,0.4900,0.5100,0.0200,428.30,15.4500,0.4900,0.5100,0.0200,0.020000,-0.020000
1767724564298033,482.58,22.4700,0.4900,0.5000,0.0100,428.30,15.4500,0.5000,0.5100,0.0100,0.010000,-0.010000
1767724565000000,482.58,22.4700,0.4800,0.5000,0.0200,438.70,15.8500,0.5000,0.5200,0.0200,0.020000,-0.020000
1767724565097621,482.58,22.4700,0.4800,0.4900,0.0100,438.70,15.8500,0.5100,0.5200,0.0100,0.010000,-0.010000
1767724565557429,482.58,22.4700,0.4800,0.5000,0.0200,438.70,15.8500,0.5000,0.5200,0.0200,0.020000,-0.020000
1767724565594004,482.58,22.4700,0.4800,0.4900,0.0100,438.70,15.8500,0.5100,0.5200,0.0100,0.010000,-0.010000
1767724566113557,482.58,22.4700,0.4800,0.5000,0.0200,438.70,15.8500,0.5000,0.5200,0.0200,0.020000,-0.020000
1767724566235255,482.58,22.4700,0.4900,0.5000,0.0100,438.70,15.8500,0.5000,0.5100,0.0100,0.010000,-0.010000
1767724568554678,482.58,22.4700,0.4900,0.5100,0.0200,438.70,15.8500,0.4900,0.5100,0.0200,0.020000,-0.020000
1767724568702536,482.58,22.4700,0.5000,0.5100,0.0100,438.70,15.8500,0.4900,0.5000,0.0100,0.010000,-0.010000
1767724570061184,482.58,22.4700,0.4900,0.5100,0.0200,438.70,15.8500,0.4900,0.5100,0.0200,0.020000,-0.020000
1767724570123044,482.58,22.4700,0.4900,0.5000,0.0100,438.70,15.8500,0.5000,0.5100,0.0100,0.010000,-0.010000
1767724570154610,482.58,22.4700,0.4800,0.5000,0.0200,438.70,15.8500,0.5000,0.5200,0.0200,0.020000,-0.020000
1767724570533199,482.58,22.4700,0.4800,0.4900,0.0100,438.70,15.8500,0.5100,0.5200,0.0100,0.010000,-0.010000
1767724572462196,531.58,23.4700,0.4800,0.5000,0.0200,438.70,15.8500,0.5000,0.5200,0.0200,0.020000,-0.020000
1767724573135069,531.58,23.4700,0.4800,0.4900,0.0100,438.70,15.8500,0.5100,0.5200,0.0100,0.010000,-0.010000
1767724573252192,531.58,23.4700,0.4800,0.5000,0.0200,438.70,15.8500,0.5000,0.5200,0.0200,0.020000,-0.020000
1767724573299914,531.58,23.4700,0.4900,0.5000,0.0100,438.70,15.8500,0.5000,0.5100,0.0100,0.010000,-0.010000
1767724573986320,531.58,23.4700,0.4800,0.5000,0.0200,438.70,15.8500,0.5000,0.5200,0.0200,0.020000,-0.020000
1767724574844032,531.58,23.4700,0.4900,0.5000,0.0100,438.70,15.8500,0.5000,0.5100,0.0100,0.010000,-0.010000
1767724576576980,531.58,23.4700,0.4800,0.5000,0.0200,438.70,15.8500,0.5000,0.5200,0.0200,0.020000,-0.020000
1767724576608795,531.58,23.4700,0.4800,0.5100,0.0300,438.70,15.8500,0.4900,0.5200,0.0300,0.030000,-0.030000
1767724576618023,531.58,23.4700,0.4800,0.5000,0.0200,438.70,15.8500,0.5000,0.5200,0.0200,0.020000,-0.020000
1767724576730114,531.58,23.4700,0.4800,0.5100,0.0300,438.70,15.8500,0.4900,0.5200,0.0300,0.030000,-0.030000
1767724576805168,531.58,23.4700,0.4900,0.5100,0.0200,438.70,15.8500,0.4900,0.5100,0.0200,0.020000,-0.020000
1767724576915466,531.58,23.4700,0.5000,0.5100,0.0100,438.70,15.8500,0.4900,0.5000,0.0100,0.010000,-0.010000
1767724579939317,534.13,23.5200,0.4900,0.5100,0.0200,438.70,15.8500,0.4900,0.5100,0.0200,0.020000,-0.020000
1767724580684970,534.13,23.5200,0.4900,0.5000,0.0100,438.70,15.8500,0.5000,0.5100,0.0100,0.010000,-0.010000
1767724581640384,534.13,23.5200,0.4900,0.5100,0.0200,438.70,15.8500,0.4900,0.5100,0.0200,0.020000,-0.020000
1767724581758786,534.13,23.5200,0.5000,0.5100,0.0100,438.70,15.8500,0.4900,0.5000,0.0100,0.010000,-0.010000
1767724585779197,534.13,23.5200,0.4800,0.5100,0.0300,438.70,15.8500,0.4900,0.5200,0.0300,0.030000,-0.030000
1767724585840671,534.13,23.5200,0.4800,0.5000,0.0200,438.70,15.8500,0.5000,0.5200,0.0200,0.020000,-0.020000
1767724586180421,534.13,23.5200,0.4800,0.4900,0.0100,438.70,15.8500,0.5100,0.5200,0.0100,0.010000,-0.010000
1767724587885524,534.13,23.5200,0.4600,0.4900,0.0300,438.70,15.8500,0.5100,0.5400,0.0300,0.030000,-0.030000
1767724587885524,534.13,23.5200,0.4700,0.4900,0.0200,438.70,15.8500,0.5100,0.5300,0.0200,0.020000,-0.020000
1767724587987235,534.13,23.5200,0.4700,0.4800,0.0100,438.70,15.8500,0.5200,0.5300,0.0100,0.010000,-0.010000
1767724588569325,552.73,23.9100,0.4600,0.4800,0.0200,454.90,16.4500,0.5200,0.5400,0.0200,0.020000,-0.020000
1767724588623598,552.73,23.9100,0.4600,0.4700,0.0100,454.90,16.4500,0.5300,0.5400,0.0100,0.010000,-0.010000
1767724588712805,552.73,23.9100,0.4300,0.4700,0.0400,454.90,16.4500,0.5300,0.5700,0.0400,0.040000,-0.040000
1767724588712805,552.73,23.9100,0.4300,0.4600,0.0300,454.90,16.4500,0.5400,0.5700,0.0300,0.030000,-0.030000
1767724588731834,552.73,23.9100,0.4300,0.4700,0.0400,454.90,16.4500,0.5300,0.5700,0.0400,0.040000,-0.040000
1767724588731834,552.73,23.9100,0.4600,0.4700,0.0100,454.90,16.4500,0.5300,0.5400,0.0100,0.010000,-0.010000
1767724589102306,552.73,23.9100,0.4300,0.4700,0.0400,454.90,16.4500,0.5300,0.5700,0.0400,0.040000,-0.040000
1767724589163499,552.73,23.9100,0.4300,0.4600,0.0300,454.90,16.4500,0.5400,0.5700,0.0300,0.030000,-0.030000
1767724589229476,552.73,23.9100,0.4300,0.4500,0.0200,454.90,16.4500,0.5500,0.5700,0.0200,0.020000,-0.020000
1767724589762292,552.73,23.9100,0.4300,0.4400,0.0100,454.90,16.4500,0.5600,0.5700,0.0100,0.010000,-0.010000
1767724589797674,552.73,23.9100,0.4200,0.4400,0.0200,454.90,16.4500,0.5600,0.5800,0.0200,0.020000,-0.020000
1767724589899441,552.73,23.9100,0.4200,0.4300,0.0100,454.90,16.4500,0.5700,0.5800,0.0100,0.010000,-0.010000
1767724590113590,552.73,23.9100,0.3800,0.4300,0.0500,456.10,16.5100,0.5700,0.6200,0.0500,0.050000,-0.050000
1767724590126564,552.73,23.9100,0.4000,0.4300,0.0300,456.10,16.5100,0.5700,0.6000,0.0300,0.030000,-0.030000
1767724590222118,552.73,23.9100,0.4000,0.4200,0.0200,456.10,16.5100,0.5800,0.6000,0.0200,0.020000,-0.020000
1767724590368277,552.73,23.9100,0.4000,0.4100,0.0100,456.10,16.5100,0.5900,0.6000,0.0100,0.010000,-0.010000
1767724591142352,552.73,23.9100,0.3700,0.4100,0.0400,456.10,16.5100,0.5900,0.6300,0.0400,0.040000,-0.040000
1767724591207074,552.73,23.9100,0.3700,0.4000,0.0300,456.10,16.5100,0.6000,0.6300,0.0300,0.030000,-0.030000
1767724591417621,552.73,23.9100,0.3700,0.3900,0.0200,456.10,16.5100,0.6100,0.6300,0.0200,0.020000,-0.020000
1767724591635038,552.73,23.9100,0.3700,0.3800,0.0100,456.10,16.5100,0.6200,0.6300,0.0100,0.010000,-0.010000
1767724592073435,552.73,23.9100,0.3600,0.3800,0.0200,457.38,16.5500,0.6200,0.6400,0.0200,0.020000,-0.020000
1767724592132116,552.73,23.9100,0.3600,0.3700,0.0100,457.38,16.5500,0.6300,0.6400,0.0100,0.010000,-0.010000
1767724592368992,552.73,23.9100,0.3500,0.3700,0.0200,457.38,16.5500,0.6300,0.6500,0.0200,0.020000,-0.020000
1767724592368992,552.73,23.9100,0.3500,0.3600,0.0100,457.38,16.5500,0.6400,0.6500,0.0100,0.010000,-0.010000
1767724595566107,553.77,23.9400,0.3300,0.3600,0.0300,457.38,16.5500,0.6400,0.6700,0.0300,0.030000,-0.030000
1767724595578995,553.77,23.9400,0.3400,0.3600,0.0200,457.38,16.5500,0.6400,0.6600,0.0200,0.020000,-0.020000
1767724595617814,553.77,23.9400,0.3300,0.3600,0.0300,457.38,16.5500,0.6400,0.6700,0.0300,0.030000,-0.030000
1767724595631349,553.77,23.9400,0.3300,0.3500,0.0200,457.38,16.5500,0.6500,0.6700,0.0200,0.020000,-0.020000
1767724595694331,553.77,23.9400,0.3300,0.3400,0.0100,457.38,16.5500,0.6600,0.6700,0.0100,0.010000,-0.010000
1767724595892172,553.77,23.9400,0.3300,0.3700,0.0400,457.38,16.5500,0.6300,0.6700,0.0400,0.040000,-0.040000
1767724595941863,553.77,23.9400,0.3300,0.3600,0.0300,457.38,16.5500,0.6400,0.6700,0.0300,0.030000,-0.030000
1767724596258852,553.77,23.9400,0.3300,0.3500,0.0200,457.38,16.5500,0.6500,0.6700,0.0200,0.020000,-0.020000
1767724596317854,553.77,23.9400,0.3300,0.3400,0.0100,457.38,16.5500,0.6600,0.6700,0.0100,0.010000,-0.010000
1767724596782344,553.77,23.9400,0.2900,0.3400,0.0500,457.38,16.5500,0.6600,0.7100,0.0500,0.050000,-0.050000
1767724596785625,553.77,23.9400,0.3200,0.3400,0.0200,457.38,16.5500,0.6600,0.6800,0.0200,0.020000,-0.020000
1767724596820715,553.77,23.9400,0.3100,0.3400,0.0300,457.38,16.5500,0.6600,0.6900,0.0300,0.030000,-0.030000
1767724596832931,553.77,23.9400,0.2900,0.3400,0.0500,457.38,16.5500,0.6600,0.7100,0.0500,0.050000,-0.050000
1767724596845453,553.77,23.9400,0.2900,0.3300,0.0400,457.38,16.5500,0.6700,0.7100,0.0400,0.040000,-0.040000
1767724596863907,553.77,23.9400,0.3000,0.3300,0.0300,457.38,16.5500,0.6700,0.7000,0.0300,0.030000,-0.030000
1767724596902599,553.77,23.9400,0.3000,0.3200,0.0200,457.38,16.5500,0.6800,0.7000,0.0200,0.020000,-0.020000
1767724596945999,553.77,23.9400,0.2900,0.3200,0.0300,457.38,16.5500,0.6800,0.7100,0.0300,0.030000,-0.030000
1767724597015544,553.77,23.9400,0.2900,0.3100,0.0200,457.38,16.5500,0.6900,0.7100,0.0200,0.020000,-0.020000
1767724597075622,553.77,23.9400,0.2900,0.3000,0.0100,457.38,16.5500,0.7000,0.7100,0.0100,0.010000,-0.010000
1767724597114062,553.77,23.9400,0.2800,0.3000,0.0200,457.38,16.5500,0.7000,0.7200,0.0200,0.020000,-0.020000
